contrato,dedicacion,remainder__salario,remainder__anos_de_experiencia,remainder__antiguedad_en_la_empresa_actual,remainder__anos_en_el_puesto_actual,remainder__cuantas_personas_tenes_a_cargo,remainder__edad,remainder__marvin_rol,remainder__cantidad_personas_encoded,remainder__modalidad_encoded,remainder__seniority_encoded
0.0,1.0,3360000.0,8.0,0.0,0.0,0.0,33.0,3.0,5.0,2.0,2.0
0.0,1.0,2700000.0,8.0,4.0,4.0,2.0,34.0,3.0,2.0,2.0,2.0
1.0,1.0,2200000.0,13.0,2.0,2.0,0.0,43.0,3.0,7.0,2.0,2.0
1.0,1.0,1200000.0,1.0,1.0,1.0,0.0,21.0,1.0,2.0,1.0,0.0
1.0,1.0,3820000.0,6.0,12.0,7.0,0.0,40.0,3.0,6.0,1.0,2.0
0.0,1.0,5500000.0,21.0,6.0,3.0,2.0,39.0,2.0,5.0,2.0,3.0
0.0,1.0,2000000.0,15.0,2.0,1.0,1.0,35.0,2.0,1.0,2.0,3.0
1.0,1.0,4000000.0,6.0,7.0,6.0,0.0,36.0,5.0,8.0,2.0,2.0
0.0,1.0,5800000.0,15.0,2.0,1.0,8.0,37.0,5.0,2.0,1.0,3.0
1.0,1.0,3200000.0,5.0,3.0,1.0,5.0,36.0,2.0,2.0,1.0,3.0
1.0,1.0,2400000.0,1.0,2.0,0.0,0.0,40.0,7.0,2.0,1.0,0.0
1.0,1.0,5500000.0,7.0,5.0,5.0,0.0,41.0,3.0,10.0,2.0,2.0
1.0,1.0,2800000.0,6.0,3.0,3.0,0.0,30.0,3.0,4.0,2.0,2.0
0.0,1.0,4000000.0,8.0,1.0,1.0,2.0,34.0,5.0,6.0,2.0,2.0
1.0,1.0,800000.0,2.0,0.0,0.0,0.0,40.0,4.0,1.0,2.0,0.0
1.0,1.0,4733000.0,12.0,3.0,1.0,0.0,37.0,3.0,7.0,1.0,3.0
0.0,1.0,5000000.0,8.0,2.0,2.0,6.0,31.0,4.0,3.0,2.0,2.0
0.0,1.0,4833600.0,7.0,2.0,2.0,0.0,26.0,2.0,2.0,2.0,2.0
0.0,1.0,1500000.0,1.0,4.0,1.0,0.0,34.0,4.0,4.0,2.0,0.0
1.0,1.0,3500000.0,10.0,3.0,3.0,2.0,40.0,5.0,2.0,2.0,3.0
0.0,1.0,4312000.0,10.0,2.0,2.0,0.0,40.0,3.0,3.0,2.0,2.0
1.0,1.0,3995000.0,8.0,3.0,3.0,0.0,30.0,3.0,3.0,2.0,2.0
0.0,1.0,1200000.0,3.0,2.0,2.0,0.0,32.0,3.0,9.0,2.0,1.0
0.0,1.0,2160000.0,4.0,1.0,1.0,0.0,39.0,2.0,1.0,2.0,1.0
0.0,1.0,3840000.0,8.0,1.0,1.0,0.0,30.0,3.0,7.0,2.0,2.0
0.0,1.0,2400000.0,2.0,1.0,2.0,0.0,24.0,5.0,3.0,2.0,0.0
1.0,1.0,2380806.0,4.0,12.0,3.0,0.0,40.0,6.0,3.0,1.0,1.0
1.0,1.0,2413267.68,4.0,0.0,0.0,0.0,36.0,3.0,10.0,2.0,1.0
1.0,1.0,4000000.0,8.0,2.0,2.0,1.0,41.0,6.0,9.0,2.0,2.0
0.0,1.0,1919000.0,3.0,1.0,1.0,0.0,46.0,3.0,10.0,1.0,1.0
0.0,1.0,3000000.0,2.0,1.0,2.0,0.0,31.0,4.0,3.0,2.0,0.0
0.0,1.0,5270400.0,15.0,3.0,9.0,0.0,40.0,3.0,5.0,2.0,2.0
1.0,1.0,3500000.0,3.0,0.0,3.0,0.0,28.0,3.0,4.0,2.0,1.0
1.0,1.0,4301000.0,13.0,3.0,3.0,0.0,34.0,5.0,8.0,1.0,2.0
1.0,1.0,4081000.0,20.0,5.0,4.0,0.0,46.0,3.0,10.0,2.0,2.0
0.0,1.0,3198250.0,4.0,2.0,2.0,0.0,33.0,5.0,4.0,2.0,1.0
0.0,1.0,4200000.0,5.0,3.0,3.0,0.0,39.0,2.0,5.0,2.0,1.0
1.0,1.0,3000000.0,1.0,0.0,0.0,0.0,42.0,5.0,6.0,1.0,0.0
1.0,1.0,900000.0,15.0,4.0,4.0,0.0,43.0,2.0,3.0,2.0,2.0
1.0,1.0,1200000.0,1.0,0.0,0.0,0.0,26.0,4.0,5.0,2.0,0.0
0.0,1.0,1300000.0,5.0,1.0,1.0,0.0,48.0,5.0,2.0,2.0,1.0
1.0,1.0,3500000.0,7.0,1.0,1.0,0.0,37.0,5.0,8.0,2.0,2.0
1.0,1.0,1400000.0,10.0,2.0,2.0,0.0,40.0,2.0,7.0,2.0,2.0
1.0,1.0,1650000.0,3.0,1.0,1.0,1.0,30.0,3.0,10.0,2.0,1.0
0.0,1.0,5200000.0,15.0,2.0,2.0,6.0,37.0,4.0,3.0,2.0,3.0
0.0,1.0,3000000.0,20.0,20.0,6.0,0.0,36.0,4.0,1.0,2.0,3.0
1.0,1.0,5100000.0,11.0,1.0,1.0,0.0,36.0,3.0,6.0,2.0,2.0
0.0,1.0,1100703.32,2.0,2.0,2.0,0.0,29.0,4.0,3.0,1.0,0.0
0.0,1.0,2000000.0,5.0,2.0,0.0,0.0,28.0,3.0,10.0,2.0,1.0
1.0,1.0,2500000.0,4.0,4.0,4.0,0.0,36.0,4.0,4.0,2.0,1.0
1.0,1.0,2200000.0,3.0,1.0,1.0,0.0,34.0,2.0,10.0,2.0,1.0
1.0,1.0,1900000.0,3.0,2.0,2.0,0.0,34.0,2.0,7.0,2.0,1.0
1.0,1.0,2500000.0,11.0,11.0,11.0,5.0,47.0,5.0,2.0,0.0,3.0
1.0,1.0,2884562.0,9.0,5.0,2.0,4.0,33.0,4.0,7.0,2.0,2.0
1.0,1.0,2421925.0,2.0,0.0,0.0,2.0,38.0,3.0,2.0,1.0,0.0
1.0,1.0,1600000.0,16.0,16.0,8.0,1.0,43.0,4.0,3.0,0.0,2.0
1.0,1.0,1700000.0,1.0,1.0,1.0,0.0,24.0,2.0,2.0,2.0,0.0
0.0,1.0,1800000.0,30.0,5.0,3.0,0.0,54.0,3.0,5.0,2.0,2.0
0.0,1.0,1800000.0,5.0,0.0,3.0,0.0,34.0,2.0,1.0,2.0,1.0
1.0,1.0,4310821.0,5.0,1.0,2.0,0.0,32.0,2.0,10.0,2.0,3.0
1.0,1.0,2196346.0,2.0,2.0,2.0,1.0,29.0,2.0,10.0,2.0,0.0
1.0,1.0,1585000.0,4.0,1.0,1.0,0.0,35.0,4.0,3.0,2.0,1.0
1.0,1.0,3000000.0,14.0,12.0,4.0,2.0,33.0,3.0,1.0,0.0,2.0
1.0,1.0,3314677.0,40.0,3.0,3.0,1.0,59.0,5.0,10.0,2.0,3.0
1.0,1.0,850000.0,4.0,1.0,1.0,0.0,25.0,3.0,2.0,2.0,1.0
1.0,1.0,2334037.0,20.0,12.0,8.0,5.0,40.0,2.0,1.0,0.0,3.0
0.0,1.0,2473024.0,9.0,5.0,5.0,0.0,35.0,4.0,2.0,2.0,2.0
1.0,1.0,1600000.0,1.0,0.0,1.0,0.0,27.0,5.0,6.0,0.0,0.0
1.0,1.0,1137000.0,4.0,4.0,2.0,0.0,25.0,6.0,5.0,0.0,1.0
1.0,1.0,1668000.0,15.0,1.0,10.0,1.0,34.0,3.0,7.0,1.0,2.0
1.0,1.0,3300000.0,12.0,4.0,3.0,0.0,38.0,4.0,5.0,2.0,2.0
0.0,1.0,2534000.0,7.0,5.0,5.0,0.0,41.0,5.0,6.0,2.0,2.0
1.0,1.0,1600000.0,5.0,3.0,3.0,0.0,29.0,2.0,5.0,2.0,1.0
1.0,1.0,2700000.0,24.0,0.0,0.0,3.0,46.0,7.0,10.0,2.0,3.0
1.0,1.0,4700000.0,20.0,13.0,13.0,0.0,51.0,4.0,5.0,2.0,2.0
1.0,1.0,3300000.0,11.0,4.0,4.0,0.0,41.0,6.0,9.0,1.0,2.0
1.0,1.0,1465000.0,2.0,2.0,2.0,0.0,25.0,5.0,10.0,1.0,0.0
1.0,1.0,2050000.0,2.0,2.0,2.0,0.0,25.0,2.0,2.0,2.0,0.0
1.0,1.0,3600000.0,5.0,3.0,4.0,0.0,30.0,5.0,8.0,1.0,1.0
1.0,1.0,1511711.0,3.0,2.0,2.0,0.0,25.0,2.0,7.0,2.0,1.0
1.0,1.0,1288640.52,0.0,0.0,0.0,1.0,49.0,3.0,4.0,2.0,0.0
1.0,1.0,2650000.0,6.0,3.0,5.0,0.0,34.0,4.0,3.0,1.0,2.0
1.0,1.0,1932000.0,2.0,0.0,0.0,0.0,23.0,4.0,3.0,0.0,0.0
1.0,1.0,3000000.0,3.0,0.0,3.0,0.0,30.0,6.0,9.0,1.0,1.0
1.0,1.0,1650331.0,3.0,3.0,3.0,0.0,32.0,2.0,4.0,2.0,1.0
0.0,1.0,1200000.0,1.0,0.0,0.0,0.0,25.0,2.0,2.0,2.0,0.0
1.0,1.0,2000000.0,11.0,11.0,11.0,5.0,46.0,4.0,1.0,1.0,3.0
1.0,1.0,1200000.0,2.0,0.0,2.0,0.0,27.0,4.0,2.0,1.0,0.0
1.0,1.0,900000.0,1.0,1.0,0.0,0.0,20.0,4.0,3.0,2.0,0.0
1.0,1.0,2400000.0,1.0,0.0,0.0,0.0,24.0,3.0,10.0,1.0,0.0
1.0,1.0,1300000.0,4.0,3.0,3.0,0.0,27.0,4.0,6.0,1.0,1.0
1.0,1.0,2600000.0,5.0,13.0,5.0,5.0,40.0,2.0,7.0,2.0,1.0
1.0,1.0,1000000.0,4.0,3.0,3.0,1.0,38.0,2.0,2.0,2.0,1.0
0.0,1.0,1900000.0,10.0,8.0,3.0,0.0,45.0,3.0,6.0,1.0,2.0
1.0,1.0,2600000.0,2.0,0.0,2.0,0.0,28.0,2.0,3.0,2.0,0.0
0.0,1.0,1598063.0,4.0,2.0,3.0,0.0,29.0,2.0,8.0,2.0,1.0
0.0,1.0,3000000.0,18.0,0.0,15.0,4.0,43.0,3.0,5.0,1.0,2.0
1.0,1.0,2449000.0,5.0,3.0,5.0,2.0,45.0,2.0,5.0,2.0,1.0
0.0,1.0,2400000.0,2.0,2.0,0.0,0.0,24.0,3.0,4.0,2.0,0.0
1.0,1.0,1500000.0,3.0,1.0,1.0,0.0,28.0,5.0,5.0,1.0,1.0
0.0,1.0,2000000.0,20.0,3.0,3.0,0.0,44.0,6.0,6.0,1.0,2.0
1.0,1.0,1100000.0,4.0,1.0,1.0,0.0,26.0,3.0,5.0,2.0,1.0
1.0,1.0,1231464.0,3.0,1.0,1.0,0.0,30.0,2.0,5.0,2.0,1.0
0.0,1.0,1750000.0,1.0,1.0,1.0,0.0,25.0,3.0,10.0,2.0,0.0
1.0,1.0,1500000.0,3.0,2.0,3.0,1.0,23.0,3.0,2.0,1.0,1.0
0.0,1.0,1134141.0,2.0,1.0,1.0,0.0,25.0,3.0,6.0,2.0,0.0
1.0,1.0,2003000.0,4.0,3.0,3.0,0.0,29.0,4.0,2.0,1.0,1.0
1.0,1.0,2000000.0,5.0,0.0,3.0,0.0,28.0,2.0,4.0,2.0,1.0
1.0,1.0,3250000.0,4.0,3.0,3.0,0.0,30.0,2.0,6.0,2.0,1.0
1.0,1.0,3866679.0,8.0,4.0,1.0,0.0,35.0,2.0,10.0,2.0,2.0
1.0,1.0,937336.0,2.0,2.0,1.0,0.0,27.0,2.0,5.0,1.0,0.0
1.0,1.0,4800000.0,6.0,2.0,2.0,0.0,27.0,4.0,6.0,2.0,2.0
1.0,1.0,1520000.0,2.0,2.0,2.0,0.0,29.0,5.0,3.0,1.0,0.0
1.0,1.0,1610000.0,14.0,6.0,6.0,1.0,38.0,4.0,2.0,0.0,2.0
1.0,1.0,1750000.0,3.0,3.0,3.0,4.0,29.0,5.0,3.0,2.0,1.0
1.0,1.0,1100000.0,6.0,6.0,6.0,0.0,37.0,3.0,1.0,0.0,2.0
1.0,1.0,1100000.0,1.0,3.0,1.0,2.0,30.0,4.0,7.0,0.0,3.0
0.0,1.0,1600000.0,12.0,3.0,3.0,0.0,36.0,5.0,8.0,2.0,2.0
1.0,1.0,2780064.0,3.0,3.0,3.0,0.0,40.0,5.0,10.0,1.0,1.0
1.0,1.0,1600000.0,4.0,2.0,1.0,1.0,27.0,2.0,3.0,1.0,1.0
1.0,1.0,1350000.0,2.0,2.0,1.0,1.0,30.0,4.0,3.0,1.0,0.0
1.0,1.0,2400000.0,3.0,2.0,2.0,1.0,21.0,2.0,2.0,1.0,1.0
1.0,1.0,2999059.0,9.0,3.0,1.0,0.0,37.0,4.0,10.0,1.0,2.0
1.0,1.0,2700000.0,3.0,1.0,1.0,0.0,37.0,3.0,6.0,1.0,1.0
1.0,1.0,1985000.0,10.0,1.0,4.0,2.0,27.0,5.0,5.0,2.0,2.0
1.0,1.0,1590000.0,2.0,1.0,1.0,0.0,24.0,4.0,3.0,1.0,3.0
1.0,1.0,940000.0,4.0,0.0,4.0,0.0,23.0,5.0,6.0,0.0,1.0
1.0,1.0,1700000.0,3.0,3.0,2.0,1.0,25.0,2.0,2.0,1.0,1.0
1.0,1.0,950000.0,4.0,0.0,1.0,0.0,30.0,3.0,2.0,1.0,1.0
0.0,1.0,1220000.0,1.0,0.0,0.0,0.0,29.0,4.0,3.0,1.0,0.0
1.0,1.0,4900000.0,12.0,1.0,1.0,9.0,35.0,2.0,6.0,0.0,2.0
1.0,1.0,2178129.0,4.0,0.0,4.0,0.0,34.0,2.0,9.0,1.0,1.0
1.0,1.0,1550000.0,3.0,3.0,3.0,0.0,24.0,3.0,5.0,2.0,1.0
0.0,1.0,2200000.0,2.0,0.0,2.0,0.0,26.0,3.0,9.0,1.0,0.0
1.0,1.0,3300000.0,2.0,1.0,1.0,0.0,32.0,2.0,8.0,2.0,0.0
1.0,1.0,2700000.0,8.0,2.0,2.0,0.0,37.0,2.0,7.0,1.0,2.0
1.0,1.0,4100000.0,2.0,15.0,0.0,3.0,43.0,5.0,6.0,0.0,0.0
0.0,1.0,1100000.0,3.0,2.0,2.0,0.0,23.0,2.0,9.0,1.0,1.0
1.0,1.0,2500000.0,30.0,17.0,17.0,8.0,54.0,4.0,2.0,1.0,2.0
1.0,1.0,2000000.0,10.0,0.0,0.0,2.0,42.0,4.0,4.0,2.0,2.0
1.0,1.0,6000000.0,10.0,3.0,3.0,6.0,39.0,2.0,8.0,2.0,3.0
1.0,1.0,3200000.0,3.0,0.0,0.0,0.0,28.0,5.0,10.0,1.0,1.0
1.0,1.0,2800000.0,20.0,10.0,10.0,3.0,45.0,3.0,2.0,2.0,3.0
1.0,1.0,3000000.0,5.0,3.0,3.0,3.0,29.0,2.0,7.0,1.0,1.0
1.0,1.0,1500000.0,7.0,7.0,7.0,0.0,34.0,5.0,3.0,0.0,2.0
0.0,1.0,1600000.0,2.0,2.0,2.0,0.0,22.0,3.0,2.0,2.0,0.0
1.0,1.0,1717000.0,4.0,0.0,4.0,0.0,25.0,2.0,4.0,1.0,1.0
1.0,1.0,2130000.0,11.0,2.0,2.0,0.0,34.0,5.0,2.0,1.0,2.0
1.0,1.0,2700000.0,3.0,3.0,1.0,0.0,25.0,3.0,10.0,1.0,1.0
1.0,1.0,3152000.0,0.0,0.0,0.0,2.0,31.0,4.0,1.0,2.0,0.0
1.0,1.0,1600000.0,2.0,8.0,1.0,0.0,32.0,5.0,10.0,1.0,0.0
1.0,1.0,3000000.0,26.0,26.0,10.0,0.0,53.0,4.0,6.0,1.0,2.0
1.0,1.0,3046096.0,10.0,10.0,5.0,2.0,42.0,3.0,2.0,0.0,2.0
0.0,1.0,1400000.0,3.0,1.0,1.0,0.0,32.0,3.0,8.0,2.0,1.0
1.0,1.0,3700000.0,30.0,1.0,1.0,0.0,54.0,4.0,8.0,1.0,2.0
1.0,1.0,1580000.0,2.0,0.0,0.0,0.0,24.0,5.0,9.0,1.0,0.0
1.0,1.0,1019000.0,3.0,1.0,1.0,0.0,36.0,4.0,2.0,1.0,1.0
1.0,1.0,1028708.0,4.0,3.0,1.0,0.0,26.0,4.0,2.0,1.0,1.0
0.0,1.0,1000000.0,2.0,0.0,0.0,0.0,25.0,3.0,4.0,1.0,0.0
1.0,1.0,1220000.0,2.0,1.0,1.0,0.0,33.0,4.0,4.0,2.0,0.0
1.0,1.0,4000000.0,6.0,1.0,1.0,0.0,31.0,5.0,10.0,1.0,2.0
1.0,1.0,2023000.0,3.0,2.0,3.0,0.0,49.0,3.0,4.0,2.0,1.0
1.0,1.0,2530000.0,6.0,4.0,4.0,0.0,29.0,3.0,5.0,2.0,2.0
1.0,1.0,1450000.0,2.0,2.0,2.0,0.0,29.0,6.0,2.0,2.0,0.0
1.0,1.0,1613275.0,2.0,2.0,2.0,0.0,34.0,6.0,5.0,2.0,0.0
1.0,1.0,1723043.0,2.0,2.0,1.0,0.0,39.0,6.0,2.0,2.0,0.0
1.0,0.0,1610790.0,2.0,2.0,2.0,0.0,24.0,3.0,2.0,2.0,0.0
1.0,1.0,1165435.0,5.0,5.0,3.0,0.0,32.0,6.0,4.0,1.0,1.0
0.0,1.0,2400000.0,4.0,0.0,4.0,0.0,27.0,3.0,5.0,2.0,1.0
1.0,1.0,840000.0,1.0,1.0,1.0,0.0,34.0,2.0,3.0,1.0,0.0
1.0,1.0,2600000.0,4.0,1.0,3.0,0.0,22.0,2.0,2.0,1.0,1.0
0.0,1.0,900000.0,1.0,1.0,1.0,0.0,26.0,3.0,9.0,2.0,0.0
1.0,1.0,4000000.0,15.0,0.0,0.0,0.0,44.0,3.0,6.0,1.0,2.0
1.0,1.0,2750000.0,24.0,7.0,6.0,4.0,50.0,6.0,5.0,1.0,2.0
1.0,1.0,2150000.0,5.0,0.0,0.0,0.0,25.0,3.0,10.0,1.0,1.0
1.0,1.0,2400000.0,4.0,4.0,2.0,0.0,29.0,6.0,3.0,1.0,1.0
1.0,1.0,4324000.0,24.0,8.0,6.0,4.0,46.0,6.0,6.0,1.0,3.0
1.0,1.0,1663000.0,3.0,3.0,3.0,0.0,31.0,2.0,6.0,1.0,1.0
0.0,1.0,2500000.0,2.0,1.0,2.0,0.0,24.0,4.0,4.0,2.0,0.0
1.0,1.0,5200000.0,10.0,4.0,4.0,0.0,36.0,2.0,2.0,1.0,2.0
1.0,1.0,1950000.0,0.0,3.0,0.0,3.0,29.0,5.0,2.0,2.0,3.0
1.0,1.0,1200000.0,0.0,0.0,0.0,0.0,24.0,4.0,2.0,1.0,0.0
1.0,1.0,5100000.0,28.0,4.0,4.0,4.0,48.0,4.0,3.0,2.0,3.0
1.0,1.0,2700000.0,5.0,2.0,4.0,0.0,28.0,3.0,2.0,1.0,1.0
1.0,1.0,2440000.0,25.0,25.0,12.0,2.0,45.0,4.0,2.0,2.0,3.0
1.0,1.0,1200000.0,0.0,0.0,0.0,0.0,22.0,5.0,9.0,1.0,0.0
1.0,1.0,2188404.41,5.0,3.0,3.0,0.0,40.0,3.0,2.0,2.0,1.0
1.0,1.0,1550000.0,11.0,7.0,3.0,2.0,34.0,6.0,5.0,0.0,3.0
1.0,1.0,2514000.0,6.0,4.0,2.0,4.0,28.0,4.0,3.0,2.0,3.0
1.0,1.0,1500000.0,1.0,1.0,1.0,0.0,27.0,2.0,1.0,1.0,0.0
1.0,1.0,911000.0,3.0,2.0,2.0,0.0,22.0,4.0,1.0,1.0,1.0
1.0,1.0,4000000.0,7.0,2.0,2.0,2.0,28.0,4.0,10.0,2.0,2.0
1.0,1.0,2100000.0,4.0,8.0,2.0,0.0,31.0,3.0,5.0,2.0,1.0
1.0,1.0,3100000.0,20.0,9.0,9.0,2.0,49.0,5.0,5.0,1.0,2.0
1.0,1.0,3330000.0,30.0,20.0,15.0,8.0,50.0,4.0,3.0,1.0,3.0
1.0,1.0,2500000.0,12.0,3.0,1.0,0.0,37.0,3.0,4.0,2.0,2.0
0.0,1.0,1700000.0,2.0,2.0,2.0,0.0,24.0,3.0,6.0,2.0,0.0
0.0,1.0,1100000.0,0.0,0.0,0.0,0.0,20.0,5.0,9.0,1.0,0.0
1.0,1.0,3175346.0,21.0,8.0,8.0,0.0,44.0,5.0,8.0,1.0,2.0
1.0,1.0,1200000.0,5.0,1.0,4.0,0.0,35.0,4.0,3.0,0.0,1.0
1.0,1.0,1757067.18,15.0,1.0,10.0,2.0,41.0,6.0,5.0,0.0,2.0
1.0,1.0,5000000.0,14.0,10.0,1.0,7.0,38.0,3.0,8.0,1.0,3.0
0.0,1.0,1500000.0,5.0,0.0,5.0,0.0,32.0,5.0,1.0,2.0,1.0
1.0,1.0,2600000.0,3.0,2.0,1.0,20.0,39.0,2.0,4.0,1.0,3.0
1.0,1.0,3162921.0,4.0,1.0,1.0,0.0,33.0,3.0,10.0,1.0,1.0
0.0,1.0,1000000.0,0.0,0.0,0.0,0.0,25.0,2.0,2.0,2.0,0.0
0.0,1.0,1300000.0,4.0,0.0,4.0,0.0,26.0,2.0,5.0,2.0,1.0
1.0,1.0,4050000.0,8.0,0.0,0.0,0.0,33.0,5.0,9.0,1.0,2.0
1.0,1.0,2200000.0,2.0,0.0,0.0,0.0,25.0,3.0,9.0,2.0,0.0
1.0,1.0,1900000.0,20.0,17.0,8.0,0.0,39.0,8.0,7.0,2.0,2.0
0.0,1.0,847000.0,10.0,7.0,4.0,2.0,35.0,3.0,1.0,1.0,2.0
1.0,1.0,950000.0,1.0,1.0,1.0,0.0,20.0,2.0,9.0,1.0,0.0
1.0,1.0,3000000.0,5.0,0.0,0.0,10.0,26.0,3.0,9.0,2.0,3.0
1.0,1.0,903614.0,2.0,1.0,2.0,0.0,24.0,2.0,2.0,2.0,0.0
1.0,1.0,1908568.0,3.0,3.0,3.0,0.0,23.0,2.0,4.0,1.0,1.0
1.0,1.0,2524000.0,3.0,6.0,2.0,1.0,25.0,5.0,8.0,2.0,3.0
1.0,1.0,3000000.0,4.0,4.0,1.0,2.0,30.0,4.0,2.0,1.0,3.0
1.0,1.0,900000.0,0.0,0.0,0.0,0.0,20.0,6.0,6.0,1.0,0.0
1.0,1.0,922000.0,3.0,3.0,3.0,0.0,37.0,4.0,4.0,2.0,3.0
1.0,1.0,4000000.0,4.0,4.0,2.0,10.0,32.0,5.0,10.0,1.0,3.0
1.0,1.0,1530000.0,2.0,1.0,2.0,0.0,28.0,2.0,5.0,2.0,0.0
1.0,1.0,2400000.0,8.0,1.0,1.0,2.0,40.0,4.0,5.0,1.0,3.0
1.0,1.0,2520330.0,5.0,1.0,1.0,0.0,26.0,3.0,6.0,2.0,1.0
1.0,1.0,3512000.0,25.0,0.0,0.0,5.0,50.0,5.0,10.0,2.0,3.0
0.0,0.0,1650000.0,26.0,1.0,1.0,0.0,47.0,4.0,4.0,1.0,2.0
1.0,1.0,1700000.0,2.0,1.0,1.0,0.0,26.0,3.0,10.0,1.0,0.0
1.0,1.0,2600000.0,18.0,6.0,2.0,0.0,46.0,6.0,3.0,2.0,2.0
1.0,1.0,3600000.0,17.0,9.0,5.0,3.0,40.0,3.0,2.0,2.0,3.0
1.0,1.0,4800000.0,16.0,3.0,14.0,0.0,42.0,4.0,5.0,2.0,2.0
1.0,1.0,2100000.0,2.0,2.0,2.0,0.0,23.0,3.0,6.0,2.0,0.0
1.0,1.0,2800000.0,3.0,3.0,1.0,0.0,27.0,2.0,9.0,2.0,1.0
0.0,1.0,1800000.0,4.0,1.0,1.0,0.0,27.0,3.0,8.0,2.0,1.0
0.0,1.0,2300000.0,14.0,1.0,1.0,0.0,41.0,5.0,2.0,1.0,2.0
1.0,1.0,2300000.0,5.0,0.0,5.0,0.0,32.0,2.0,6.0,2.0,1.0
1.0,1.0,1200000.0,15.0,3.0,0.0,3.0,38.0,4.0,3.0,0.0,3.0
1.0,1.0,2078000.0,3.0,2.0,2.0,0.0,30.0,5.0,10.0,1.0,1.0
1.0,1.0,2449000.0,10.0,10.0,10.0,1.0,28.0,3.0,3.0,0.0,2.0
0.0,1.0,2050000.0,4.0,0.0,0.0,0.0,28.0,3.0,5.0,1.0,1.0
1.0,1.0,1600000.0,2.0,0.0,2.0,0.0,39.0,6.0,8.0,2.0,0.0
1.0,1.0,4000000.0,15.0,8.0,1.0,0.0,43.0,3.0,4.0,2.0,2.0
1.0,1.0,1300000.0,3.0,0.0,3.0,0.0,26.0,3.0,4.0,2.0,1.0
0.0,1.0,1600000.0,3.0,3.0,1.0,2.0,25.0,2.0,8.0,2.0,1.0
1.0,1.0,1696078.0,12.0,7.0,5.0,0.0,38.0,3.0,10.0,1.0,2.0
1.0,1.0,3300000.0,6.0,3.0,3.0,0.0,45.0,4.0,8.0,1.0,2.0
1.0,1.0,2200000.0,15.0,2.0,2.0,0.0,39.0,4.0,2.0,2.0,2.0
1.0,1.0,2000000.0,4.0,3.0,4.0,0.0,35.0,5.0,3.0,2.0,1.0
1.0,1.0,2305649.0,15.0,10.0,5.0,1.0,46.0,2.0,2.0,2.0,2.0
1.0,1.0,1180000.0,17.0,7.0,7.0,0.0,43.0,2.0,6.0,0.0,2.0
1.0,1.0,1824948.61,22.0,2.0,2.0,0.0,43.0,4.0,5.0,2.0,2.0
1.0,1.0,1120000.0,4.0,4.0,2.0,1.0,31.0,4.0,7.0,1.0,1.0
0.0,1.0,2000000.0,3.0,3.0,2.0,0.0,30.0,4.0,2.0,2.0,1.0
1.0,1.0,2524774.38,20.0,12.0,12.0,0.0,51.0,3.0,3.0,1.0,2.0
1.0,1.0,1280000.0,11.0,1.0,4.0,0.0,35.0,4.0,5.0,2.0,2.0
1.0,1.0,5000000.0,10.0,3.0,3.0,1.0,36.0,3.0,2.0,1.0,3.0
1.0,1.0,2200000.0,22.0,20.0,15.0,0.0,48.0,2.0,2.0,1.0,2.0
1.0,1.0,2028527.0,13.0,9.0,8.0,0.0,35.0,2.0,3.0,2.0,2.0
0.0,1.0,1100000.0,3.0,3.0,3.0,0.0,29.0,2.0,2.0,2.0,1.0
1.0,1.0,5500000.0,24.0,0.0,10.0,0.0,51.0,3.0,3.0,2.0,2.0
1.0,1.0,1653000.0,15.0,5.0,5.0,0.0,38.0,5.0,4.0,1.0,2.0
1.0,1.0,1900000.0,25.0,25.0,10.0,0.0,53.0,4.0,6.0,0.0,2.0
1.0,1.0,1052000.0,4.0,0.0,3.0,0.0,38.0,2.0,2.0,2.0,1.0
1.0,1.0,2900000.0,23.0,13.0,19.0,0.0,43.0,4.0,7.0,2.0,2.0
1.0,1.0,2000000.0,3.0,1.0,1.0,0.0,39.0,2.0,3.0,2.0,1.0
1.0,1.0,1600000.0,3.0,3.0,3.0,0.0,42.0,4.0,10.0,2.0,1.0
1.0,1.0,4445585.0,14.0,14.0,0.0,15.0,39.0,5.0,10.0,2.0,3.0
1.0,1.0,4549228.0,25.0,7.0,7.0,18.0,50.0,6.0,7.0,1.0,3.0
1.0,1.0,3200000.0,30.0,30.0,10.0,0.0,53.0,4.0,8.0,1.0,2.0
1.0,1.0,1200000.0,3.0,2.0,2.0,0.0,35.0,4.0,5.0,1.0,1.0
0.0,1.0,2205000.0,3.0,2.0,2.0,0.0,26.0,2.0,4.0,2.0,1.0
1.0,1.0,1336823.0,20.0,9.0,9.0,0.0,44.0,4.0,1.0,0.0,2.0
1.0,1.0,1256000.0,3.0,3.0,2.0,0.0,24.0,3.0,2.0,1.0,3.0
1.0,1.0,2445000.0,19.0,11.0,5.0,2.0,43.0,3.0,8.0,0.0,2.0
1.0,1.0,1800000.0,6.0,0.0,0.0,0.0,30.0,3.0,2.0,1.0,2.0
1.0,1.0,4000000.0,4.0,0.0,0.0,0.0,28.0,2.0,7.0,2.0,1.0
1.0,0.0,1200000.0,25.0,20.0,25.0,0.0,52.0,2.0,8.0,0.0,2.0
1.0,1.0,2600000.0,3.0,2.0,2.0,0.0,24.0,2.0,6.0,1.0,1.0
1.0,1.0,3000000.0,30.0,30.0,30.0,0.0,52.0,4.0,4.0,0.0,2.0
